Cell_ID,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13
C00025,0.7181927432402888,1.1465886334720081,0.15342845550411477,-0.6107585418373976,1.3900888042544939,0.747446635074134,-1.257198592756653,0.0665177197508347,-1.7869707281938938,-1.2374055312996208,0.35038675405440745,0.7362061495681932,-0.7902509049255885
C00026,0.7705647039365207,-0.4387980300805917,-0.5287049001452392,-0.07398675140503834,0.5393613794781903,0.9683312751310647,0.38616631788711697,0.01696421481159748,-0.24469898299403223,-0.43840531998391974,-0.7603205785703749,-0.8492665707964295,1.193917310463957
C00027,0.5622658178107736,-0.4308709963543933,-1.9059402750494532,-1.9774902463126909,0.3734574085571166,0.5792606842369611,0.2711629787101184,2.1119933476031783,0.42637826719633354,1.0612397528290003,1.5700791022760372,-0.1622469238722409,0.45279732217547236
C00028,-0.035078152236016936,-1.268221068958217,-1.153079847334142,-0.2607321497019649,0.19283843181381716,-1.0969744616300516,0.9859716280542047,0.9241453989047643,-0.8091523142990088,-0.7084735621917951,-0.5084395301870134,-0.9326837546483554,0.21951242979579555
C00029,-1.7611577446567983,1.1159999816833461,-0.6356257623697178,-0.4126295712523645,0.2943476336437831,0.5485026990673331,0.6075040241173324,1.0186527273532064,1.2616433161699374,0.27963190348043226,1.2139982857099267,-1.1048157046808644,-0.9367560235436692
C00030,-0.7135659587585518,-0.06765060309294522,-1.0575899867877134,-2.6508348704363236,-0.4111477538544861,-1.304334204265017,0.12270055115475333,1.0765969849684702,1.5192591704556928,-1.1331175655442425,-0.965520921753915,0.5733397582252144,-0.4122072245894308
C00031,2.1809920511185044,0.298034575559299,-1.3114081256978947,0.5058647992356889,0.4776593116639963,-1.2902411260079871,-1.0024996936257362,-1.5291958079067483,0.6448813036298335,0.6751823712128413,-1.1205289048916942,-0.48060838312817944,-0.061934858084722794
C00032,-0.9382626987195694,-1.845008998344253,1.186783410517797,-0.17462237472706726,-0.5892244225241127,0.7392837915709136,-0.8401211571295176,-2.766070202890244,-0.5037960364664928,-0.11221214053915622,1.4600434124619894,0.7409332096302711,0.5994009739008421
C00033,-2.059105731358975,0.17183184460287138,-0.44013747738360626,0.7363648702465916,1.0854972977463437,1.214087388643904,1.266559811421749,0.8769439359715554,0.08683219375234165,0.40721664404313307,0.4889661673693795,-0.8089159239030786,-0.28886371484264023
C00034,-0.10206303937755631,1.4516592514005557,1.0863639872916884,1.1315049376447779,-0.7012248140963643,-0.0841123073367352,1.8630069186042801,0.680534629799763,-0.08570339723870146,1.046640239058538,0.222446871065604,-0.14460081238537537,-0.12887658286419107
C00035,-0.7400115573455159,-1.964768175741142,-0.5186460975471272,0.9795315824876188,-0.5192118199869102,-0.4385730773337961,-0.22785469351588208,1.9672200823174417,0.8995068385580661,-0.1513165949391051,-1.0939263098291612,0.7045300141285887,-1.218723140302222
C00036,-0.7776268175571112,1.1648995561166415,1.1299171231156693,0.5798981485747609,1.775172455826898,-0.7372606770054466,0.5356918041866826,1.637629790635827,0.07256017979362793,3.330358554873206,0.9216624412396452,-1.9166937610513708,0.2654283608920946
C00037,-1.1021263182449468,0.01844203599519081,0.3331197565386302,0.24938876652140213,1.1852690188276351,0.14710795443750252,-0.1698144648154358,-1.0923085370831331,0.9987549277136688,1.7069525138430381,-0.3905315986860486,0.2770665898493506,0.7145242388996086
C00038,0.8719823297559769,-1.2812661824794171,-0.37001229086970555,-1.2617579625647968,0.47183840315251785,2.256230986042222,2.4441068159157755,-0.8514816385955212,0.11626420525530155,0.10623634669612099,-1.787718339146154,0.24262396292923918,-0.5442158796580929
C00039,1.6968973358498947,2.0534970680924975,0.4889168865583054,0.370313003978409,-1.9621576413500637,-0.6327827910461962,-0.23749528290805172,-0.814698541334819,-1.351559603711624,1.640543535038284,-0.7132459674936198,-0.4129567751745166,1.2312448047648
C00040,0.7559090555248017,0.28244247683722634,1.728271731053317,0.39992641450869915,0.08131750820559883,0.41889005485271885,-0.9018507429481236,-0.7207179407325952,-1.5302085799003442,-0.9379695737629223,-0.91393422654065,0.4979808489665247,-0.2286221336767329
C00041,-1.5204015915308755,0.20478062641850936,2.0508941123914686,1.0396760306178414,1.8923959718074637,0.597540712416827,0.18267403892805575,0.008019188655864555,-1.0484702679811422,-0.5540698679629044,-0.4023038287235299,-0.8720033095837861,-0.28336612114181564
C00042,-1.5520400902144718,-0.4147382897363011,0.07500707196645999,0.06374617343159071,-0.3338056673009291,-0.2848113596138132,1.1204576057518287,-0.1730503182296098,-0.2932351581487758,-0.577710701480213,-1.1748883311007543,-0.7326966393310893,-0.6367164841715381
C00043,-1.0835456531349776,-0.002091795860726221,-0.5773267720474221,-0.18354142766890527,-0.6117424867996323,1.700601828941278,0.04359136819732939,-0.48258528573812987,-0.3105136307755377,-0.6792104822082025,1.5266141581742911,-2.5562021976495135,-1.1245537509311905
C00044,0.6748423530395484,0.39940440334766947,-1.2037562963122304,-0.7678912305463518,0.9560260851954842,0.0926597484479744,-1.5687463079383084,0.24133539122290154,0.7589216482206782,0.4394319202805045,-0.23331133026949935,0.5026195384751766,0.27921657812820727
C00045,-0.5026319048559894,1.7808903366089976,-0.21039563144255014,-1.1423933571749492,-0.6219515267000459,-0.5951904284278654,-0.06344928571388375,0.5088823425599686,1.4127406675456422,0.2253352185534889,-0.9022121478215378,0.16187787540659496,-1.2844027830509832
C00046,0.29080429935117086,0.03526859680962822,-1.2049091416362205,-0.7692999378478449,1.0988458228225042,0.5258451011988324,-1.0186067485641188,1.9789666445848495,1.681009518878772,0.5409086735864229,1.231521456561493,0.02650267675413178,-1.069922991186201
C00047,-0.4022348714160241,0.22588945220835874,-0.03719287426783508,-0.025210552506562553,-1.6256409475981943,0.6883026556282591,-0.5771982542490266,1.775123911960854,0.04917476951838479,0.2747408254931113,0.44883248436426154,-0.08420348247794815,-0.9810380109281266
C00048,-0.9878483918242735,-1.305008995727052,-2.047872710876629,1.3176433285908726,0.14270618196756135,0.9572794202703524,-2.2304376474194605,-0.44319251795070297,2.069172013865283,0.37147018415347416,-0.6214500774009732,1.0608915472788956,-1.3507007769888482
C00049,-0.23327205553242442,-0.08500521958893918,-0.3594309216144429,0.5004031830504261,2.920921474405301,1.0902763086557894,0.6410040066286788,0.19427177918442767,-1.1053897986174246,-1.4079267108052391,0.2776182705839457,-0.04108131791114908,-0.14816360062694736
C00050,0.7821580067368369,0.987189742220715,0.49807143419762845,-0.2577380084664433,-0.043974694845616995,0.8596413458871898,1.2317520682679148,1.1895634687331222,0.9158299916662236,0.18524495843925048,-1.1254899842559143,-1.5192939210809304,-0.612799150120567
C00051,-0.24504794536606433,-0.85594214349385,-0.7027403604106164,-0.9013060801254758,2.516429596461348,-1.0076215860554196,0.37574181016123426,0.40121869445575864,-0.496513127645801,0.06946779082590149,-1.4383253141754044,0.6772062566288539,1.189242620010789
C00052,1.6879231407325537,0.9164412129813096,0.04602071128661573,-1.0752041142477033,0.1830459194566338,-0.38367885905843163,-1.508603773858522,-1.492442892304956,-0.09094684982807358,-0.26312779228742156,-0.5739295777558319,-0.4094788186525364,0.6657034842415321
C00053,-0.841742749255745,1.3308317094860864,-1.057588577621016,-0.23728611225704396,1.6178336270148377,0.40562101740054834,0.25029645875269274,0.09419298264499629,0.6606437118569851,-0.5325048192885499,-0.17921640903310798,-0.0812944174038972,-0.9271793760139134
C00054,-0.08768129217227787,-1.3059163252567536,-0.24297551605955772,-1.3798152707113314,-0.7798288569127587,1.8904102104131986,-1.286432820942221,-0.21791644070517535,1.2840255926670439,-0.5942216087759868,1.628862082793495,-1.4337917892938477,-0.12562449804096362
C00055,-1.44647057451311,0.6833800918084365,-0.04972462229205441,-0.012646852858587255,0.11218062575378247,0.9186527735834619,-1.725490588726447,-0.7198913784459615,1.624586306475686,-0.20559642657171268,1.207385011742647,1.240958862392579,-0.23651152869878114
C00056,-1.3652292797666437,-0.625713029721312,-0.6215319904565693,-0.6820088736640195,-0.03720619455954285,0.20465598576049773,-2.1602727180467354,-0.173414728772212,-0.5416206879078517,-0.09232836790238365,-0.7444408184226994,0.24048429636236537,0.019487481007281208
C00057,-0.1564269523312663,0.849217797931707,-0.13004705782346063,-0.1265769109792975,-0.8446833977123135,0.8499772189939513,-0.12358386410167461,-0.03134673241492421,0.8346920021794504,0.4653561216579566,0.4187938302585864,-0.02993784225422339,-0.8311319091191888
C00058,1.0278191310392288,0.12486695324074282,0.0001628488674494116,-1.5311568777441098,0.5011958478728258,-1.0436546024073663,-0.5001022015128729,1.1388605695516165,0.08304010407548695,-0.1508188511164029,0.7470797468090944,-0.6798028402042963,0.4021063241680191
C00059,0.043949254027859874,0.9221418735294991,-0.011996979226038224,0.04733011687829394,0.9364265285299354,0.5879415463332349,-0.8160539968908359,-0.24668953269513733,0.4911758948045822,0.7031048916401933,1.9930005118435954,0.3087496552655575,0.9468565267415546
C00060,-0.543850906819764,-0.5633944105129853,-0.0485793594710878,-0.4750261263437749,-0.04300394215095236,-0.3886074173960884,0.34506922399149936,-0.25740606791114523,0.5543073494697709,-0.5024047144538525,-0.1518514457511037,-0.630882600336094,1.1716998130678808
C00061,-0.8324600165233723,-0.3023958128612695,0.9679607511550452,0.43965489575239586,1.6040908783963885,-0.24506276912896438,0.8594231882573851,0.41290603912736085,-0.9619960378986186,0.7864871826505727,0.5436817458949864,-0.384818676256668,-1.1324812590361868
C00062,-2.020284039385327,0.31338390573005276,0.276032223111159,-1.3839176973930256,-0.09500187513674307,-1.2194409399341826,1.456769298111186,-1.4953527398278974,0.551365864052289,1.3646004823737543,0.46274214274134956,1.5186379904122933,0.5660648027581064
C00063,2.7963344055859487,-0.7713834078247682,0.16835048912680597,-0.16534147550477046,-0.6441793542899332,0.4792891910477608,0.2051173110495667,-0.4244202294519627,-2.925153737689538,-0.017491805063702716,-0.34620096554246427,-1.0789867560190347,0.21444481995393586
C00064,-0.7254906607594139,0.03934403679059584,-1.9217088345338253,-0.8781548214460635,-1.0629293268729092,-0.6545020626578665,0.19730028335144298,-0.1901857491696796,-1.886113394878304,0.8540403382312267,-0.4002728372840875,1.0536149841051208,-1.0194432479578728
C00065,-1.0926568595795332,-1.0681410780972074,1.0705190187820453,-0.3570274007997182,1.0361069847496143,0.4160778464199197,-0.039666325252431314,-0.46590264719685476,-0.19000039976328512,0.6281712631743939,-0.3625843192289952,-0.5757523190963378,1.0725688122142503
C00066,-0.8742186140826435,-1.3275807473152446,1.3653733986708563,0.4959128104412884,0.3992321597457964,-0.40062082205558414,-1.3458360392707898,-0.7169320038731438,1.765575144309882,-0.15486495781789403,-0.15601582328692196,1.903954209478658,-1.205911072660258
C00067,-0.6048011241721536,0.4629936734935859,0.6982615337337991,-0.1327300734673702,0.25714828605044104,1.304061883802833,0.06642617296552937,-1.6899856693748838,0.7606284840838937,0.11607178073845274,1.0022230806063328,2.219441329975561,-0.5123233859134065
C00068,-0.47671368395638225,-1.1429076357115369,1.5020197336420922,-0.4134795896901858,1.3420592733496286,-0.27028827355814394,-0.4302000470376,0.8385248353450413,-0.841669024242251,-1.0180792103766054,-0.8599504416044057,-0.45022606982110297,0.21429602287459415
C00069,1.3612005740385398,-0.40471518109683174,-1.6902720004014287,0.5719173948444625,0.44225821533710286,-0.5310028419429962,0.656394410319738,0.32599960116292515,0.7622686273306704,0.03193753814663917,-0.21438170590713168,0.5331028018040304,1.4390117870910655
C00070,-0.38895493309602813,1.4676704554988065,-1.9937191478200877,1.7199693408399717,-0.29710708404303626,-0.3509374402651386,0.2032112044163937,1.8332994289595654,-0.49863598705257967,0.8664205028060548,-0.0182873280122608,0.8926636029380584,-0.5233103487794974
C00071,-0.7505828676021421,0.202864926173139,-0.940912962612059,0.025370755989416578,-0.0030506760033862327,0.10735578443085707,-0.2864674480301923,1.197566170437042,0.027079117871904847,0.9614164592387922,-0.6383975979902655,-0.6741678122563904,1.673977697808905
C00072,0.1012735531584725,-0.4204545073378967,1.595795076898009,-0.4019616828214403,-0.09381599620047627,-1.9287447047291115,-1.173489308284776,1.014332050582953,1.3234375461684305,0.36861645382364155,1.4099777586828106,0.4293020598810392,1.2119423917818282
C00073,0.48157252534933165,1.0970983769202156,-1.2874248730049689,-0.45729661861391513,1.0424600824963954,-0.8293774216932543,-0.6885855316526953,-0.6054961335750016,0.3520459818965956,-0.03800648599320083,-0.16331488193854782,-0.14090966492751625,0.8409674836788061
C00074,-1.434605487132558,-1.1813224352675045,0.38780608808681694,-0.16602623351835596,0.017113253448019932,-0.08076287059226489,0.38957070287867995,0.5570843850931018,2.348073770337141,-0.35498004998772514,-0.44377025251370555,0.8745166716839401,0.9321834276066713
C00075,2.4480203092919797,1.8594300758337412,-0.29503055753603913,-0.7763050145177205,0.9057990862032278,0.9416322211057727,-0.600066789762828,1.3784723965546672,-0.1486228070771592,0.5385243023129348,-0.06960195139363864,2.4796860754952923,-1.266729975313122
C00076,1.9586363711971868,-1.1292520854971346,1.3060233612317311,-1.1232873599561648,-0.20120331375321351,-1.5235654007593968,-0.3574981159925487,-0.7872109777244559,1.0337652790268799,-1.365096540781213,0.6975192349289195,1.9677010204861904,0.11227346518213636
C00077,-0.9060285266735052,-0.9143082091533977,-0.7153915229628922,-0.44822407319703467,-1.1553936302602452,-2.0177938038877086,-0.9406674888149394,-0.5758417485499433,-0.973848632759808,0.9831664156262323,0.5267935434053455,0.6480181891862333,-1.3747950136067497
C00078,-0.7839999097391546,0.4788366831522226,-0.20831217028487592,0.6997876601877817,-0.39206598693181216,-1.3362821846912383,0.04152855601996009,-0.2274525679815478,-0.5348310284811514,1.8728823146912643,-0.7665706605414769,-1.1059656176681023,0.320850943968854
C00079,0.12384037091559098,1.1579079318507584,-0.8824153530484904,0.5229652308838079,1.7828802266270558,-0.28372875860286445,-2.846064404904433,1.7736698068614896,-1.3429025527728327,0.2210775701521033,-0.6796627976496539,1.3467558583697128,-0.22226575010369057
C00080,0.635240124929044,1.3143099513783574,0.9288669454391937,-0.595532041208108,0.9442612539133436,-0.2569851343596286,0.17214354722630792,0.5785677572040501,2.1492478093613916,0.20336486210789512,-1.564664352548899,-0.19071263896764795,-2.1638204095531828
C00081,0.3964993952673759,0.015256762292081946,-2.5299781531793717,-0.8025392342331532,-1.179911432564892,-0.2159155033779729,-0.16033766367750055,-0.33958561517635727,-0.6676991774012973,-0.7945500010637523,0.8120092538760337,-0.5766178306059794,-0.22663212439476177
C00082,-0.4003429794061286,0.8235273414980665,0.5909391340198472,1.0469439839280141,0.7086197143924647,-1.2330524051461333,0.7288809820659863,-0.6936958306477878,0.9060911937055586,0.7183392930840687,0.8933102730946136,0.8808212212539764,0.20091303739417132
C00083,-1.908289396564286,-0.9820410678503902,-1.3749208728141982,-0.4763286584857168,0.530385487393473,0.2593228528072562,-0.9439308314076678,0.224006597833142,-0.019924365984654017,-2.2997415647742425,-2.131020146418623,-0.3661136373859896,-0.3200972437447236
C00084,1.0230966008816504,1.3376532598607034,0.7089450570697207,-1.3948931989738227,-0.03704793476395865,0.8546107532189237,-1.3342676870562922,0.4332472289472434,-1.7386600697832202,-1.2462068278043448,1.3929515432400537,0.19075533306980894,-0.144300027226142
C00085,-1.449911241863477,1.7081751495512414,-0.3639549730977233,0.3720600711159018,0.7538280604736454,-0.062286763434930635,-0.33588768222434917,-0.8280831905341368,-0.291547622467463,0.7467290283574508,-0.17031716020800908,-1.0197976659797463,-1.1519849711120556
C00086,-0.6578939965117018,0.004596622197545658,-0.31612649115781194,-0.7222327656371627,-0.2554662626605416,0.5208141258515236,1.4392019878880498,0.7296479146576891,-0.4410311124174567,-2.0383795503210034,0.298282665336475,0.45662634787499967,-1.7548315167459196
C00087,0.9978154906759995,0.27895554702759223,0.4460297397483902,0.059393110222130285,-0.7033955349803027,-0.6040047114239236,0.9495305691435383,0.2546707070965918,-1.0414804307143635,-2.083239515612363,1.0627555495025898,0.5853873068180118,1.0414109340445616
C00088,0.6028117708110686,-0.6190091056818517,0.4239966794434805,0.08375233711439374,-0.8306367389441054,0.36772856833862394,-1.035811788847263,-0.2483508413150544,-2.269219505908712,0.29873792940875,0.3504108377798688,0.25524969209315274,0.5458976388659548
C00089,-0.1863009070063147,0.8140012941401426,1.2465704780846272,0.7573378482348764,0.012020779840788422,-0.9850242114448737,0.7136312339461438,-1.4554313915639603,0.5764068583234411,0.3343018955523241,-0.3865889284745774,0.14863343864802836,-1.263659496529179
C00090,1.1186167533760387,-2.532433144718734,0.24801359919432717,-0.672343956119171,1.4495060525397039,-1.5113037616087723,-0.7350670017649898,1.0633857966814724,-0.7982559229752554,0.07258483691420554,-1.632875767675487,0.7344856231549431,0.16940760770197438
C00091,-0.4104550487477181,1.5225288050270118,0.5329365194319342,0.5197810596638676,-1.363517501039396,-2.6545269889049554,-0.2102354321689935,-0.22260006291134468,0.046643752516585445,0.6967272714558896,-0.28196696765681367,-0.20842012001762392,0.13433198094546708
C00092,-1.6803372816672553,-0.7774656685494763,0.47114241316901,0.17248804967151393,1.4389015114242527,0.20427076684895734,-0.4207374182907342,0.3439560736074229,-0.5497177526522896,0.4201253480966975,0.27661989636418577,0.25780631112284225,0.23484975410648218
C00093,0.8886938560974367,0.4055829224269379,-0.08865935467932336,1.2687796017005981,1.0119148325795724,1.2301297536760483,1.4626538432690923,0.24672189040310877,1.206137211329378,0.1918580575490826,0.5609597281854973,0.10035961775700207,-0.37566504993060534
C00094,-0.6102692397153161,1.4493072512389618,0.24180295817828054,-0.7273623091390504,-0.4338874488448544,0.006986102678446806,-1.4859419926121387,0.28607346829091085,0.0077167006547239235,0.369808189637432,-0.52577212513666,0.6793476934643633,0.020334313455344345
C00095,0.5898883976482907,-0.29630750567321196,-0.3431046711511412,-0.45154459713433853,1.2587126127473913,-0.4191053418633463,-1.4199800995848741,0.988098222955344,1.6841700963061075,0.6229200851235539,-0.6832288829435625,-0.783225942189046,-0.7299615944925301
C00096,0.12208352052794104,2.3706270204890076,-0.8550759779122795,-0.6572683648663139,0.11873866243347843,-2.2855698316248674,-1.5004423217347997,-1.1259764374824683,0.8576591160752064,1.19099407669989,-0.07122287532583045,-0.4198545751134162,-1.5673428101846592
C00097,0.679520447866611,-0.25585888663580114,-0.8335198489488292,1.107682747223567,-0.05382723975151854,-0.3947458131802466,1.122780638770402,0.06733142598624237,0.3607340990711286,-0.611669503616737,-0.6579333785047558,-0.2661228360494754,0.3513345280898033
C00098,-1.6160693295452757,-1.4711486131682445,-0.4076342366332889,-1.2672409175956008,0.8613849240199317,0.48591181902021396,0.24422355008406427,-1.9017235977067337,-2.2103710890233987,-0.070781524881605,-0.5879981876553371,0.8063191795748705,-0.07710225303838242
C00099,-0.4649196303892356,1.6724034614170733,0.9344143855836102,0.631665237883792,-0.9589744987242016,0.6513032688634763,0.5272588412503171,0.06143000403044481,1.5185071642576713,-1.2809485534253433,-0.017068659752693772,-0.08981616305729571,-0.6345536888646526
C00100,-0.620923365042449,0.028785468681159887,-0.37423400315011196,-0.7338009848904727,0.47875562208218125,-1.0987627088776275,-0.1865584337266945,0.5046392690655508,0.35474039163577376,0.32962076157270487,0.412581418898535,-1.0021055177660863,-0.6620132474429017
C00101,2.4178622782857544,0.3138467322823275,-0.08736031683633397,-2.240548060804148,1.274057840514067,-0.8012996998201382,0.10826787726840995,0.3290702510269675,0.28121891502511204,-0.5420314642174205,0.7400792596694141,0.14130408660596888,-0.30764214058996125
C00102,-1.556392630544931,-1.0429100430459486,-0.7426931434957006,-3.2307283415624792,-1.5094444343461972,1.11770563691261,1.4456719575215002,-1.101401703330679,0.7716871245722362,0.03486964913725541,0.4601683653197771,0.11929488043191487,0.6882937509045536
C00103,-0.0059653724396364705,1.0581496791569318,1.258477533340428,0.17092606945726296,-0.1106643371011472,0.7114219527732994,-0.6209664528821062,2.2475022948897787,-0.6127392174734434,-0.7663236540644702,0.355210470667962,0.8245711664179697,-0.9704845313569703
C00104,0.8346457841068188,0.06507079417568251,-0.11716004180952226,1.024777523665819,0.726054795791487,-0.8873874110129646,1.4989646807532486,-0.8588701821301141,0.30618644173276677,0.7370351795006571,-0.33066054929847266,-0.4039125743303926,-0.5739329289355461
C00105,0.32946857581657074,1.5737736624029341,0.8132987265158601,0.09602922696287375,-0.036041506183317515,0.3916770350103569,-0.7313872983308449,-0.5416350686115675,1.0284914704067645,-0.4881294911019453,-1.5820396693097178,-1.329536262857163,0.49357208128215396
C00106,-1.250929832691233,-2.7166278148154226,0.6336053539352354,-1.6036250015874804,0.12703129006855535,0.17346859716774515,1.438995485731409,1.3200556277604456,1.394508587388485,0.5719511527608034,0.5526114998593962,-0.5861312633457559,0.141558314035236
C00107,-3.296667384664315,0.03624247035755472,0.6449116098694159,0.4452854911473296,1.8359354792443014,0.36370875066703245,-0.02572325222908535,0.6952349614404203,-0.4936599390115552,-1.3103663011822442,2.1042478067215136,1.2340415592982468,-0.5724138901525605
C00108,-0.29047310843975305,-1.2599220194001268,1.0736440351761445,0.312794943785322,-0.06619311782853284,0.016136304086262345,1.5602171267228522,-0.9813157272848261,0.3857673095857685,0.7354632090996301,-0.9017499762484081,-0.56892318228397,0.578291866159829
C00109,1.7369015374766867,0.7308294453245414,-1.1176773392757626,1.471738553919875,-1.8889365521146961,0.3979842987514835,1.0108987948210062,-1.3331536249649685,-0.7396314479064526,-0.436101526614636,-0.40364841686081887,0.5369952959086622,1.9286892685585584
C00110,1.6099719135422135,-0.09105886427515289,0.4727056880746256,0.020612915836008914,-0.30057360423555773,-0.2415388495760487,-0.31276889085047155,1.9270018940345863,-1.4661956371700395,-0.5789542476335849,0.2929967635984547,-0.00417499569019753,0.40217463956384714
